iter	Logloss
663	0.001091172375
664	0.001086466575
665	0.001083320383
666	0.001080507046
667	0.001078586751
668	0.00107532076
669	0.001072324975
670	0.001070749281
671	0.001067173267
672	0.001065211941
673	0.001063470586
674	0.001060210765
675	0.001056455311
676	0.001053662882
677	0.001050593736
678	0.001048292421
679	0.001045863756
680	0.001043311406
681	0.001041273499
682	0.001038332464
683	0.001036363605
684	0.001033489581
685	0.001031227822
686	0.001030082426
687	0.001028629208
688	0.001025430919
689	0.0010238473
690	0.001023014263
691	0.001020211505
692	0.001017627959
693	0.001015028021
694	0.00101190392
695	0.001010487771
696	0.001007908696
697	0.001005224402
698	0.001002550009
699	0.0009995002748
700	0.0009984815276
701	0.0009963074948
702	0.0009947082527
703	0.0009927109264
704	0.0009896206864
705	0.0009871998845
706	0.0009819353911
707	0.0009792940053
708	0.0009763087652
709	0.0009732820648
710	0.0009707304056
711	0.0009695822712
712	0.0009672296552
713	0.0009645318192
714	0.0009622677876
715	0.0009591280888
716	0.0009583591915
717	0.0009572730028
718	0.0009550459991
719	0.0009530297985
720	0.0009504950504
721	0.0009484630557
722	0.0009461179053
723	0.0009443260508
724	0.000942752392
725	0.0009397769354
726	0.000937432351
727	0.000935289804
728	0.000933145879
729	0.0009314718424
730	0.0009306958645
731	0.000929310636
732	0.000927433018
733	0.0009257800625
734	0.0009245714059
735	0.0009234802237
736	0.0009216030506
737	0.0009195481949
738	0.0009173807581
739	0.0009151952674
740	0.000913973677
741	0.000912420274
742	0.000910777346
743	0.0009095866825
744	0.0009081898743
745	0.0009062299665
746	0.000904222027
747	0.0009025956405
748	0.0009009597523
749	0.0008995213743
750	0.0008974823797
751	0.0008959057731
752	0.0008947128417
753	0.0008934420091
754	0.0008915291527
755	0.0008891593065
756	0.0008863835007
757	0.0008845392747
758	0.0008832637176
759	0.0008821935756
760	0.0008800822522
761	0.0008776778676
762	0.0008747297784
763	0.0008731798005
764	0.000870809222
765	0.0008694088665
766	0.0008673846069
767	0.0008662260548
768	0.0008638595045
769	0.0008618793927
770	0.0008607566039
771	0.0008589451597
772	0.0008569450143
773	0.000855134377
774	0.0008531940117
775	0.0008509322736
776	0.0008483991199
777	0.0008453647809
778	0.0008444339319
779	0.000842408448
780	0.000840356104
781	0.0008388550459
782	0.0008377423075
783	0.000836613462
784	0.0008360095391
785	0.0008344037175
786	0.0008328263929
787	0.0008316201881
788	0.0008296262154
789	0.0008276513038
790	0.0008266296705
791	0.0008252611726
792	0.0008235403676
793	0.0008214540503
794	0.0008202365194
795	0.0008185387877
796	0.0008170563049
797	0.0008161414887
798	0.0008148207366
799	0.000813188359
800	0.0008114283499
801	0.0008102345941
802	0.0008085241989
803	0.0008076596424
804	0.000806778498
805	0.000805347987
806	0.00080436438
807	0.0008024998001
808	0.0008006408404
809	0.0007981173151
810	0.0007961056591
811	0.0007945112584
812	0.0007921849035
813	0.0007906890368
814	0.000788431751
815	0.0007868719402
816	0.0007858631462
817	0.0007842583815
818	0.0007825849654
819	0.0007805132862
820	0.0007788563586
821	0.0007778978409
822	0.0007766543978
823	0.0007753961834
824	0.0007738629773
825	0.0007724597682
826	0.0007708417802
827	0.0007697631634
828	0.0007676724498
829	0.0007668749196
830	0.0007656745455
831	0.000764632128
832	0.0007635544938
833	0.00076194179
834	0.0007602328598
835	0.0007584043184
836	0.0007565926508
837	0.0007547614233
838	0.0007539188338
839	0.000752281244
840	0.0007509147418
841	0.0007501576113
842	0.0007486548372
843	0.0007471015814
844	0.0007461827769
845	0.0007454390038
846	0.0007438781047
847	0.0007428543189
848	0.000741895742
849	0.0007410392735
850	0.0007397011047
851	0.0007382164798
852	0.0007366241154
853	0.0007353031097
854	0.0007345802896
855	0.0007329535434
856	0.0007308273798
857	0.0007294226287
858	0.0007280912149
859	0.0007268970386
860	0.0007244137026
861	0.0007226162337
862	0.0007214701464
863	0.0007203452269
864	0.0007186906096
865	0.000716832726
866	0.0007153648833
867	0.0007146751724
868	0.0007135187367
869	0.0007119968108
870	0.000710945655
871	0.0007089180461
872	0.0007079184465
873	0.0007064853252
874	0.0007056685898
875	0.0007048924108
876	0.0007042175968
877	0.0007027517123
878	0.0007013489969
879	0.0006998443968
880	0.0006987503544
881	0.0006976534626
882	0.0006961739509
883	0.0006951509963
884	0.0006938113506
885	0.0006925243056
886	0.000691344097
887	0.0006898053322
888	0.0006891456933
889	0.0006885364089
890	0.0006879088523
891	0.0006856622934
892	0.0006847915752
893	0.0006836112992
894	0.0006826471962
895	0.0006816097778
896	0.0006810195142
897	0.0006802170487
898	0.0006791858629
899	0.0006784361125
900	0.0006775274685
901	0.0006763062656
902	0.0006751738107
903	0.000673938283
904	0.0006726265949
905	0.0006712750083
906	0.0006700395367
907	0.0006684517161
908	0.0006672464991
909	0.0006661837871
910	0.0006648192297
911	0.0006638196446
912	0.0006625532516
913	0.0006612580875
914	0.0006609250433
915	0.0006602477258
916	0.0006598445009
917	0.0006592488392
918	0.0006582556445
919	0.000657717514
920	0.0006570584619
921	0.00065631846
922	0.0006548802976
923	0.0006539864347
924	0.000652922419
925	0.0006513299475
926	0.0006504186327
927	0.0006486563327
928	0.0006476609071
929	0.0006462103677
930	0.000645079378
931	0.0006443213227
932	0.0006435866444
933	0.0006431135627
934	0.0006423643429
935	0.0006416794743
936	0.0006406160542
937	0.0006392180565
938	0.0006382495075
939	0.0006376600063
940	0.0006366377019
941	0.0006355248577
942	0.0006342695109
943	0.0006337277742
944	0.0006329541529
945	0.0006308824783
946	0.0006297776476
947	0.0006293007752
948	0.0006288283339
949	0.0006280207156
950	0.000626951187
951	0.0006259033996
952	0.0006244723231
953	0.0006234300876
954	0.0006221517435
955	0.0006215708223
956	0.0006207130653
957	0.000619350312
958	0.000618880094
959	0.0006184789416
960	0.0006176149741
961	0.0006167276892
962	0.000616005258
963	0.0006154711338
964	0.0006149104134
965	0.0006137228419
966	0.0006125471239
967	0.0006118180378
968	0.0006109443735
969	0.0006098140933
970	0.0006093707154
971	0.0006086563994
972	0.0006080051354
973	0.0006069822835
974	0.0006064011819
975	0.0006055843002
976	0.0006047428633
977	0.0006038990575
978	0.0006029971736
979	0.0006017018416
980	0.0006007274958
981	0.0006001125994
982	0.0005990747458
983	0.0005985419982
984	0.0005981054128
985	0.0005971992579
986	0.0005966165205
987	0.0005961349356
988	0.0005955810004
989	0.0005947746283
990	0.0005939079493
991	0.0005927954411
992	0.0005922529919
993	0.0005914565715
994	0.0005903104998
995	0.0005894982342
996	0.0005887922146
997	0.0005878524243
998	0.0005871951844
999	0.0005866676931
